air={time=31/08/2023 21:56:00, station=1, temperature=26.4, moisture=98.3, light=0, total_rainfall=3176.4, rainfall=0, wind_direction=193, pm25=1.4, pm10=5.9, co=2, nox=0, so2=0}, water={time=31/08/2023 21:56:00, station=2, ph=8.5, DO=3.8, temperature=27.7, salinity=116.2}, earth={time=31/08/2023 21:56:00, station=3, temperature=28.7, moisture=27.2, ph=10.9, salinity=7.5, water_root=0, water_leaf=0, water_level=1, voltage=16.0}
air={time=17/08/2023 14:45:00, station=1, temperature=33.0, moisture=76.9, light=1129, total_rainfall=3176.4, rainfall=0, wind_direction=155, pm25=1.1, pm10=4.4, co=4, nox=0, so2=0}, water={time=17/08/2023 14:45:00, station=2, ph=8.3, DO=3.5, temperature=31.0, salinity=115.0}, earth={time=17/08/2023 14:45:00, station=3, temperature=17.5, moisture=29.1, ph=15.3, salinity=9.6, water_root=0, water_leaf=0, water_level=1, voltage=15.9}
air={time=17/08/2023 04:11:00, station=1, temperature=26.7, moisture=96.1, light=0, total_rainfall=3176.4, rainfall=0, wind_direction=103, pm25=0.6, pm10=1.1, co=2, nox=0, so2=0}, water={time=17/08/2023 04:11:00, station=2, ph=8.4, DO=3.8, temperature=28.4, salinity=114.4}, earth={time=17/08/2023 04:11:00, station=3, temperature=17.6, moisture=28.0, ph=15.7, salinity=9.8, water_root=0, water_leaf=0, water_level=1, voltage=16.1}
air={time=17/08/2023 02:18:00, station=1, temperature=26.6, moisture=96.2, light=0, total_rainfall=3176.4, rainfall=0, wind_direction=94, pm25=0.5, pm10=1.6, co=2, nox=0, so2=0}, water={time=17/08/2023 02:18:00, station=2, ph=8.4, DO=3.8, temperature=28.8, salinity=115.0}, earth={time=17/08/2023 02:18:00, station=3, temperature=17.7, moisture=28.1, ph=15.7, salinity=9.8, water_root=0, water_leaf=0, water_level=1, voltage=16.0}
air={time=17/08/2023 01:43:00, station=1, temperature=26.7, moisture=96.1, light=0, total_rainfall=3176.4, rainfall=0, wind_direction=102, pm25=1.1, pm10=3.7, co=2, nox=0, so2=0}, water={time=17/08/2023 01:43:00, station=2, ph=8.4, DO=3.7, temperature=28.9, salinity=114.8}, earth={time=17/08/2023 01:43:00, station=3, temperature=17.7, moisture=28.1, ph=15.7, salinity=9.8, water_root=0, water_leaf=0, water_level=1, voltage=16.0}
air={time=17/08/2023 00:50:00, station=1, temperature=27.0, moisture=96.0, light=0, total_rainfall=3176.4, rainfall=0, wind_direction=147, pm25=1.1, pm10=2.6, co=2, nox=0, so2=0}, water={time=17/08/2023 00:50:00, station=2, ph=8.4, DO=3.8, temperature=29.1, salinity=114.7}, earth={time=17/08/2023 00:50:00, station=3, temperature=17.7, moisture=28.2, ph=15.4, salinity=9.7, water_root=0, water_leaf=0, water_level=1, voltage=16.0}
air={time=16/08/2023 17:24:00, station=1, temperature=29.4, moisture=88.1, light=117, total_rainfall=3176.4, rainfall=0, wind_direction=148, pm25=1.3, pm10=4.3, co=3, nox=0, so2=0}, water={time=16/08/2023 17:24:00, station=2, ph=8.4, DO=3.5, temperature=30.8, salinity=114.4}, earth={time=16/08/2023 17:24:00, station=3, temperature=17.8, moisture=28.8, ph=15.3, salinity=9.7, water_root=0, water_leaf=0, water_level=1, voltage=15.9}
air={time=16/08/2023 14:39:00, station=1, temperature=33.2, moisture=76.4, light=1113, total_rainfall=3176.4, rainfall=0, wind_direction=176, pm25=0.6, pm10=2.2, co=5, nox=0, so2=0}, water={time=16/08/2023 14:39:00, station=2, ph=8.3, DO=3.5, temperature=30.6, salinity=114.6}, earth={time=16/08/2023 14:39:00, station=3, temperature=17.9, moisture=29.0, ph=15.6, salinity=9.8, water_root=0, water_leaf=0, water_level=1, voltage=15.9}
air={time=16/08/2023 13:34:00, station=1, temperature=34.7, moisture=72.8, light=4134, total_rainfall=3176.4, rainfall=0, wind_direction=125, pm25=1.0, pm10=2.6, co=5, nox=0, so2=0}, water={time=16/08/2023 13:34:00, station=2, ph=8.3, DO=3.6, temperature=30.0, salinity=113.8}, earth={time=16/08/2023 13:34:00, station=3, temperature=17.9, moisture=28.9, ph=15.2, salinity=9.6, water_root=0, water_leaf=0, water_level=1, voltage=15.9}
air={time=16/08/2023 13:24:00, station=1, temperature=32.8, moisture=75.9, light=3031, total_rainfall=3176.4, rainfall=0, wind_direction=96, pm25=0.6, pm10=1.3, co=5, nox=0, so2=0}, water={time=16/08/2023 13:24:00, station=2, ph=8.3, DO=3.6, temperature=30.0, salinity=113.5}, earth={time=16/08/2023 13:24:00, station=3, temperature=17.9, moisture=28.9, ph=15.3, salinity=9.7, water_root=0, water_leaf=0, water_level=1, voltage=15.9}
air={time=16/08/2023 10:22:00, station=1, temperature=35.3, moisture=70.6, light=1140, total_rainfall=3176.4, rainfall=0, wind_direction=110, pm25=2.5, pm10=6.1, co=4, nox=0, so2=0}, water={time=16/08/2023 10:22:00, station=2, ph=8.3, DO=3.7, temperature=28.5, salinity=112.7}, earth={time=16/08/2023 10:22:00, station=3, temperature=18.1, moisture=28.4, ph=15.6, salinity=9.8, water_root=0, water_leaf=0, water_level=1, voltage=16.0}
air={time=16/08/2023 08:37:00, station=1, temperature=34.0, moisture=74.6, light=662, total_rainfall=3176.4, rainfall=0, wind_direction=133, pm25=1.4, pm10=2.7, co=2, nox=0, so2=0}, water={time=16/08/2023 08:37:00, station=2, ph=8.2, DO=3.8, temperature=27.6, salinity=114.3}, earth={time=16/08/2023 08:37:00, station=3, temperature=18.0, moisture=27.6, ph=15.2, salinity=9.6, water_root=0, water_leaf=0, water_level=1, voltage=16.0}
air={time=16/08/2023 08:22:00, station=1, temperature=33.6, moisture=74.8, light=448, total_rainfall=3176.4, rainfall=0, wind_direction=261, pm25=0.8, pm10=1.3, co=2, nox=0, so2=0}, water={time=16/08/2023 08:22:00, station=2, ph=8.2, DO=3.8, temperature=27.4, salinity=114.8}, earth={time=16/08/2023 08:22:00, station=3, temperature=16.5, moisture=28.1, ph=14.5, salinity=9.3, water_root=0, water_leaf=0, water_level=1, voltage=16.0}
air={time=16/08/2023 08:18:00, station=1, temperature=34.1, moisture=73.8, light=518, total_rainfall=3176.4, rainfall=0, wind_direction=182, pm25=0.5, pm10=0.6, co=2, nox=0, so2=0}, water={time=16/08/2023 08:18:00, station=2, ph=8.3, DO=3.8, temperature=27.4, salinity=114.6}, earth={time=16/08/2023 08:18:00, station=3, temperature=18.0, moisture=27.5, ph=16.1, salinity=10.0, water_root=0, water_leaf=0, water_level=1, voltage=16.0}
air={time=15/08/2023 23:27:00, station=3, temperature=26.3, moisture=95.3, light=0, total_rainfall=3176.4, rainfall=0, wind_direction=108, pm25=1.2, pm10=1.4, co=2, nox=0, so2=0}, water={time=15/08/2023 23:27:00, station=2, ph=8.4, DO=3.8, temperature=28.9, salinity=114.9}, earth={time=15/08/2023 23:27:00, station=3, temperature=18.0, moisture=27.8, ph=15.7, salinity=9.8, water_root=0, water_leaf=0, water_level=1, voltage=14.5}
air={time=15/08/2023 17:21:00, station=3, temperature=29.3, moisture=83.0, light=163, total_rainfall=3176.4, rainfall=0, wind_direction=107, pm25=0.5, pm10=0.7, co=3, nox=0, so2=0}, water={time=15/08/2023 17:21:00, station=2, ph=8.3, DO=3.5, temperature=31.1, salinity=114.7}, earth={time=15/08/2023 17:21:00, station=3, temperature=16.7, moisture=29.0, ph=15.2, salinity=9.6, water_root=0, water_leaf=0, water_level=1, voltage=13.8}
air={time=14/08/2023 16:10:00, station=3, temperature=31.8, moisture=78.1, light=930, total_rainfall=3176.4, rainfall=0, wind_direction=121, pm25=0.8, pm10=1.0, co=5, nox=0, so2=0}, water={time=14/08/2023 16:10:00, station=2, ph=8.3, DO=3.4, temperature=32.0, salinity=114.7}, earth={time=14/08/2023 16:10:00, station=3, temperature=18.5, moisture=29.3, ph=15.2, salinity=9.6, water_root=0, water_leaf=0, water_level=1, voltage=16.1}
air={time=14/08/2023 13:12:00, station=3, temperature=35.1, moisture=66.4, light=2658, total_rainfall=3176.4, rainfall=0, wind_direction=119, pm25=0.5, pm10=1.4, co=6, nox=0, so2=0}, water={time=14/08/2023 13:12:00, station=2, ph=8.3, DO=3.5, temperature=30.6, salinity=114.1}, earth={time=14/08/2023 13:12:00, station=3, temperature=18.7, moisture=29.4, ph=15.3, salinity=9.7, water_root=0, water_leaf=0, water_level=1, voltage=16.2}
air={time=14/08/2023 04:35:00, station=3, temperature=26.3, moisture=98.9, light=0, total_rainfall=3176.4, rainfall=0, wind_direction=97, pm25=0.9, pm10=2.0, co=2, nox=0, so2=0}, water={time=14/08/2023 04:35:00, station=2, ph=8.4, DO=3.8, temperature=28.6, salinity=115.1}, earth={time=14/08/2023 04:35:00, station=3, temperature=18.7, moisture=27.6, ph=15.4, salinity=9.7, water_root=0, water_leaf=0, water_level=1, voltage=16.2}
air={time=13/08/2023 22:24:00, station=3, temperature=27.1, moisture=97.1, light=0, total_rainfall=3176.4, rainfall=0, wind_direction=297, pm25=1.2, pm10=3.3, co=2, nox=0, so2=0}, water={time=13/08/2023 22:24:00, station=2, ph=8.3, DO=3.7, temperature=30.1, salinity=115.0}, earth={time=13/08/2023 22:24:00, station=3, temperature=18.7, moisture=28.1, ph=15.4, salinity=9.7, water_root=0, water_leaf=0, water_level=1, voltage=16.2}
air={time=13/08/2023 13:31:00, station=3, temperature=36.9, moisture=64.2, light=2715, total_rainfall=3176.4, rainfall=0, wind_direction=134, pm25=0.8, pm10=1.7, co=7, nox=0, so2=0}, water={time=13/08/2023 13:31:00, station=2, ph=8.3, DO=3.4, temperature=31.3, salinity=114.6}, earth={time=13/08/2023 13:31:00, station=3, temperature=19.2, moisture=29.8, ph=15.3, salinity=9.7, water_root=0, water_leaf=0, water_level=1, voltage=16.1}
air={time=13/08/2023 13:03:00, station=3, temperature=38.0, moisture=60.4, light=3422, total_rainfall=3176.4, rainfall=0, wind_direction=71, pm25=1.1, pm10=2.3, co=7, nox=0, so2=0}, water={time=13/08/2023 13:03:00, station=2, ph=8.3, DO=3.5, temperature=31.1, salinity=114.3}, earth={time=13/08/2023 13:03:00, station=3, temperature=19.2, moisture=29.7, ph=15.1, salinity=9.5, water_root=0, water_leaf=0, water_level=1, voltage=16.2}
air={time=13/08/2023 10:41:00, station=3, temperature=35.7, moisture=66.5, light=939, total_rainfall=3176.4, rainfall=0, wind_direction=91, pm25=0.6, pm10=0.7, co=6, nox=0, so2=0}, water={time=13/08/2023 10:41:00, station=2, ph=8.3, DO=3.6, temperature=29.8, salinity=112.5}, earth={time=13/08/2023 10:41:00, station=3, temperature=19.3, moisture=29.0, ph=15.3, salinity=9.6, water_root=0, water_leaf=0, water_level=1, voltage=16.2}
air={time=13/08/2023 10:05:00, station=3, temperature=37.4, moisture=62.0, light=932, total_rainfall=3176.4, rainfall=0, wind_direction=100, pm25=1.1, pm10=2.6, co=5, nox=0, so2=0}, water={time=13/08/2023 10:05:00, station=2, ph=8.2, DO=3.6, temperature=29.5, salinity=113.1}, earth={time=13/08/2023 10:05:00, station=3, temperature=19.3, moisture=29.1, ph=15.3, salinity=9.6, water_root=0, water_leaf=0, water_level=1, voltage=16.2}
air={time=13/08/2023 07:47:00, station=3, temperature=32.5, moisture=82.8, light=749, total_rainfall=3176.4, rainfall=0, wind_direction=68, pm25=0.8, pm10=1.6, co=3, nox=0, so2=0}, water={time=13/08/2023 07:47:00, station=2, ph=8.2, DO=3.8, temperature=28.7, salinity=114.6}, earth={time=13/08/2023 07:47:00, station=3, temperature=19.3, moisture=27.8, ph=15.3, salinity=9.6, water_root=0, water_leaf=0, water_level=1, voltage=16.2}
air={time=13/08/2023 05:14:00, station=3, temperature=26.6, moisture=98.0, light=0, total_rainfall=3176.4, rainfall=0, wind_direction=164, pm25=1.4, pm10=2.5, co=2, nox=0, so2=0}, water={time=13/08/2023 05:14:00, station=2, ph=8.4, DO=3.7, temperature=28.8, salinity=114.8}, earth={time=13/08/2023 05:14:00, station=3, temperature=19.2, moisture=27.5, ph=15.0, salinity=9.5, water_root=0, water_leaf=0, water_level=1, voltage=16.2}
air={time=12/08/2023 21:26:00, station=3, temperature=28.1, moisture=93.1, light=0, total_rainfall=3176.4, rainfall=0, wind_direction=98, pm25=0.6, pm10=2.9, co=3, nox=0, so2=0}, water={time=12/08/2023 21:26:00, station=2, ph=8.3, DO=3.5, temperature=30.7, salinity=113.8}, earth={time=12/08/2023 21:26:00, station=3, temperature=19.3, moisture=28.2, ph=15.2, salinity=9.6, water_root=0, water_leaf=0, water_level=1, voltage=16.2}
air={time=12/08/2023 19:05:00, station=3, temperature=29.0, moisture=90.0, light=0, total_rainfall=3176.4, rainfall=0, wind_direction=131, pm25=1.4, pm10=2.4, co=3, nox=0, so2=0}, water={time=12/08/2023 19:05:00, station=2, ph=8.3, DO=3.5, temperature=31.5, salinity=113.7}, earth={time=12/08/2023 19:05:00, station=3, temperature=19.4, moisture=28.5, ph=15.1, salinity=9.5, water_root=0, water_leaf=0, water_level=1, voltage=16.2}
air={time=12/08/2023 15:29:00, station=3, temperature=32.3, moisture=79.1, light=371, total_rainfall=3176.4, rainfall=0, wind_direction=85, pm25=1.9, pm10=7.6, co=5, nox=0, so2=0}, water={time=12/08/2023 15:29:00, station=2, ph=8.3, DO=3.4, temperature=31.7, salinity=114.9}, earth={time=12/08/2023 15:29:00, station=3, temperature=19.5, moisture=29.0, ph=14.9, salinity=9.5, water_root=0, water_leaf=0, water_level=1, voltage=16.2}
air={time=12/08/2023 13:23:00, station=3, temperature=36.1, moisture=67.5, light=3893, total_rainfall=3176.4, rainfall=0, wind_direction=150, pm25=0.9, pm10=1.9, co=6, nox=0, so2=0}, water={time=12/08/2023 13:23:00, station=2, ph=8.3, DO=3.5, temperature=30.8, salinity=114.2}, earth={time=12/08/2023 13:23:00, station=3, temperature=19.6, moisture=29.3, ph=15.3, salinity=9.6, water_root=0, water_leaf=0, water_level=1, voltage=16.2}
air={time=12/08/2023 13:03:00, station=3, temperature=35.8, moisture=66.0, light=3856, total_rainfall=3176.4, rainfall=0, wind_direction=135, pm25=0.5, pm10=0.7, co=6, nox=0, so2=0}, water={time=12/08/2023 13:03:00, station=2, ph=8.3, DO=3.5, temperature=30.6, salinity=114.1}, earth={time=12/08/2023 13:03:00, station=3, temperature=19.6, moisture=29.2, ph=15.3, salinity=9.7, water_root=0, water_leaf=0, water_level=1, voltage=16.2}
air={time=12/08/2023 06:59:00, station=3, temperature=27.5, moisture=96.5, light=159, total_rainfall=3176.4, rainfall=0, wind_direction=40, pm25=1.0, pm10=3.2, co=2, nox=0, so2=0}, water={time=12/08/2023 06:59:00, station=2, ph=8.3, DO=3.6, temperature=28.4, salinity=114.0}, earth={time=12/08/2023 06:59:00, station=3, temperature=19.6, moisture=27.3, ph=15.2, salinity=9.6, water_root=0, water_leaf=0, water_level=1, voltage=16.2}
air={time=12/08/2023 06:23:00, station=3, temperature=26.5, moisture=98.4, light=99, total_rainfall=3176.4, rainfall=0, wind_direction=158, pm25=1.5, pm10=5.6, co=2, nox=0, so2=0}, water={time=12/08/2023 06:23:00, station=2, ph=8.4, DO=3.7, temperature=28.4, salinity=114.7}, earth={time=12/08/2023 06:23:00, station=3, temperature=19.6, moisture=27.3, ph=15.2, salinity=9.6, water_root=0, water_leaf=0, water_level=1, voltage=16.2}
air={time=12/08/2023 02:54:00, station=3, temperature=26.5, moisture=96.9, light=0, total_rainfall=3176.4, rainfall=0, wind_direction=106, pm25=0.8, pm10=2.3, co=2, nox=0, so2=0}, water={time=12/08/2023 02:54:00, station=2, ph=8.3, DO=3.6, temperature=29.2, salinity=114.7}, earth={time=12/08/2023 02:54:00, station=3, temperature=19.6, moisture=27.5, ph=15.0, salinity=9.5, water_root=0, water_leaf=0, water_level=1, voltage=16.2}
air={time=11/08/2023 22:51:00, station=3, temperature=27.7, moisture=93.4, light=0, total_rainfall=3176.4, rainfall=0, wind_direction=134, pm25=1.0, pm10=1.8, co=3, nox=0, so2=0}, water={time=11/08/2023 22:51:00, station=2, ph=8.3, DO=3.6, temperature=30.4, salinity=113.6}, earth={time=11/08/2023 22:51:00, station=3, temperature=19.7, moisture=27.9, ph=15.2, salinity=9.6, water_root=0, water_leaf=0, water_level=1, voltage=16.2}
air={time=11/08/2023 22:44:00, station=3, temperature=27.7, moisture=93.5, light=0, total_rainfall=3176.4, rainfall=0, wind_direction=109, pm25=0.2, pm10=0.3, co=3, nox=0, so2=0}, water={time=11/08/2023 22:44:00, station=2, ph=8.3, DO=3.6, temperature=30.4, salinity=113.8}, earth={time=11/08/2023 22:44:00, station=3, temperature=19.7, moisture=28.0, ph=15.2, salinity=9.6, water_root=0, water_leaf=0, water_level=1, voltage=16.2}
air={time=11/08/2023 21:35:00, station=3, temperature=28.0, moisture=92.8, light=0, total_rainfall=3176.4, rainfall=0, wind_direction=78, pm25=0.7, pm10=1.2, co=3, nox=0, so2=0}, water={time=11/08/2023 21:35:00, station=2, ph=8.3, DO=3.6, temperature=30.9, salinity=113.6}, earth={time=11/08/2023 21:35:00, station=3, temperature=19.7, moisture=28.1, ph=15.0, salinity=9.5, water_root=0, water_leaf=0, water_level=1, voltage=16.2}
air={time=11/08/2023 12:42:00, station=3, temperature=38.4, moisture=56.8, light=3064, total_rainfall=3176.4, rainfall=0, wind_direction=73, pm25=0.6, pm10=0.6, co=7, nox=0, so2=0}, water={time=11/08/2023 12:42:00, station=2, ph=8.3, DO=3.4, temperature=30.6, salinity=114.1}, earth={time=11/08/2023 12:42:00, station=3, temperature=20.1, moisture=29.5, ph=14.6, salinity=9.3, water_root=0, water_leaf=0, water_level=1, voltage=16.2}
air={time=11/08/2023 06:15:00, station=3, temperature=26.2, moisture=97.9, light=85, total_rainfall=3176.4, rainfall=0, wind_direction=105, pm25=1.5, pm10=2.6, co=2, nox=0, so2=0}, water={time=11/08/2023 06:15:00, station=2, ph=8.3, DO=3.5, temperature=28.3, salinity=114.1}, earth={time=11/08/2023 06:15:00, station=3, temperature=20.4, moisture=27.4, ph=15.0, salinity=9.5, water_root=0, water_leaf=0, water_level=1, voltage=16.3}
air={time=11/08/2023 05:42:00, station=3, temperature=26.1, moisture=97.8, light=5, total_rainfall=3176.4, rainfall=0, wind_direction=92, pm25=1.1, pm10=3.9, co=2, nox=0, so2=0}, water={time=11/08/2023 05:42:00, station=2, ph=8.3, DO=3.5, temperature=28.4, salinity=113.9}, earth={time=11/08/2023 05:42:00, station=3, temperature=20.4, moisture=27.4, ph=14.9, salinity=9.5, water_root=0, water_leaf=0, water_level=1, voltage=16.3}
air={time=11/08/2023 05:12:00, station=3, temperature=26.1, moisture=97.6, light=0, total_rainfall=3176.4, rainfall=0, wind_direction=96, pm25=1.0, pm10=1.4, co=2, nox=0, so2=0}, water={time=11/08/2023 05:12:00, station=2, ph=8.3, DO=3.5, temperature=28.5, salinity=114.4}, earth={time=11/08/2023 05:12:00, station=3, temperature=20.5, moisture=27.5, ph=14.8, salinity=9.4, water_root=0, water_leaf=0, water_level=1, voltage=16.3}
air={time=11/08/2023 03:43:00, station=3, temperature=26.4, moisture=96.6, light=0, total_rainfall=3176.4, rainfall=0, wind_direction=84, pm25=3.5, pm10=13.8, co=2, nox=0, so2=0}, water={time=11/08/2023 03:43:00, station=2, ph=8.3, DO=3.6, temperature=28.9, salinity=114.6}, earth={time=11/08/2023 03:43:00, station=3, temperature=20.5, moisture=27.6, ph=15.0, salinity=9.5, water_root=0, water_leaf=0, water_level=1, voltage=16.3}
air={time=11/08/2023 03:35:00, station=3, temperature=26.4, moisture=96.6, light=0, total_rainfall=3176.4, rainfall=0, wind_direction=95, pm25=3.3, pm10=23.6, co=2, nox=0, so2=0}, water={time=11/08/2023 03:35:00, station=2, ph=8.3, DO=3.6, temperature=28.9, salinity=114.4}, earth={time=11/08/2023 03:35:00, station=3, temperature=20.5, moisture=27.6, ph=14.8, salinity=9.4, water_root=0, water_leaf=0, water_level=1, voltage=16.3}
air={time=10/08/2023 18:06:00, station=3, temperature=29.7, moisture=86.7, light=53, total_rainfall=3176.4, rainfall=0, wind_direction=112, pm25=1.9, pm10=4.5, co=4, nox=0, so2=0}, water={time=10/08/2023 18:06:00, station=2, ph=8.3, DO=3.4, temperature=31.8, salinity=113.7}, earth={time=10/08/2023 18:06:00, station=3, temperature=20.7, moisture=28.7, ph=14.6, salinity=9.3, water_root=0, water_leaf=0, water_level=1, voltage=16.3}
air={time=10/08/2023 16:52:00, station=3, temperature=31.2, moisture=83.1, light=249, total_rainfall=3176.4, rainfall=0, wind_direction=123, pm25=1.9, pm10=6.7, co=4, nox=0, so2=0}, water={time=10/08/2023 16:52:00, station=2, ph=8.2, DO=3.3, temperature=32.1, salinity=114.1}, earth={time=10/08/2023 16:52:00, station=3, temperature=20.8, moisture=29.0, ph=14.4, salinity=9.2, water_root=0, water_leaf=0, water_level=1, voltage=16.3}
air={time=10/08/2023 09:26:00, station=3, temperature=35.8, moisture=68.9, light=785, total_rainfall=3176.4, rainfall=0, wind_direction=67, pm25=0.6, pm10=0.9, co=4, nox=0, so2=0}, water={time=10/08/2023 09:26:00, station=2, ph=8.2, DO=3.5, temperature=29.2, salinity=112.5}, earth={time=10/08/2023 09:26:00, station=3, temperature=21.2, moisture=28.2, ph=14.5, salinity=9.3, water_root=0, water_leaf=0, water_level=1, voltage=16.3}
